gene_id,cancer_cohort,effect_size,effect_size_label,adjusted_p_value,de_score,cancer_association_raw_score,cancer_association_score,cancer_association_availability,clinical_category,clinical_direction,clinical_score,clinical_availability,cross_cancer_cohort_count,cross_cancer_score,cross_cancer_availability,functional_description,pathway_count,final_score,rank,scoring_version
TSIX,TCGA-COAD,0.971497015179942,log2_fold_change,0.0089136102472978,0.679187948535592,0.0,0.0,no_support,,,0.0,no_support,2,0.5,available,"TSIX transcript, XIST antisense RNA",0,0.294796987133898,10607,1.0
WTIP,TCGA-COAD,-0.2745522002387854,log2_fold_change,0.0373428979360689,0.1791556216460852,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,WT1 interacting protein,1,0.2947889054115213,10608,1.0
STAG3,TCGA-COAD,-0.9713095940644728,log2_fold_change,7.570548747564001e-11,0.6791232947565785,0.0,0.0,no_support,,,0.0,no_support,2,0.5,available,STAG3 cohesin complex component,1,0.2947808236891446,10609,1.0
MYH3,TCGA-COAD,-0.9445426061743136,log2_fold_change,4.986787954099673e-08,0.6676149220921963,0.011471,0.011471,available,,,0.0,no_support,2,0.5,available,myosin heavy chain 3,1,0.2947714805230491,10610,1.0
SKIV2L2,TCGA-COAD,0.2745298140883498,log2_fold_change,1.0218332567567508e-11,0.17902631408805844,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.2947565785220146,10611,1.0
TMED1,TCGA-COAD,0.2605179174484036,log2_fold_change,1.1477460499629413e-07,0.16415594491498028,0.014801,0.014801,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,transmembrane p24 trafficking protein 1,0,0.2947392362287451,10612,1.0
TIMM44,TCGA-COAD,0.2741793365171414,log2_fold_change,2.5533188846154195e-06,0.1788323527510183,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,translocase of inner mitochondrial membrane 44,1,0.29470808818775457,10613,1.0
NT5C,TCGA-COAD,-0.2741753198021506,log2_fold_change,0.0001487881682399,0.17876769897200492,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,"5', 3'-nucleotidase, cytosolic",2,0.2946919247430012,10614,1.0
MRPL54,TCGA-COAD,-0.2741032150776057,log2_fold_change,0.0003771904001792,0.17863839141397814,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,mitochondrial ribosomal protein L54,4,0.29465959785349455,10615,1.0
CYP20A1,TCGA-COAD,-0.2740878304622196,log2_fold_change,1.7092817100686002e-10,0.17857373763496476,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,cytochrome P450 family 20 subfamily A member 1,0,0.2946434344087412,10616,1.0
PSEN2,TCGA-COAD,-0.2715137642844976,log2_fold_change,8.750803363788688e-07,0.17631085536949634,0.00222,0.00222,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,presenilin 2,12,0.2946327138423741,10617,1.0
PPCDC,TCGA-COAD,-0.2740843510148378,log2_fold_change,0.000148128392078,0.17850908385595138,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,phosphopantothenoylcysteine decarboxylase,1,0.29462727096398783,10618,1.0
RIN1,TCGA-COAD,0.9580899368923744,log2_fold_change,1.1162246315504093e-17,0.673304454645374,0.00518,0.00518,available,unprognostic - unfavorable,unfavorable,0.0,available,2,0.5,available,Ras and Rab interactor 1,1,0.29462111366134347,10619,1.0
C9orf79,TCGA-COAD,-0.9681797032236056,log2_fold_change,2.3656898967124612e-08,0.6784121031874313,0.0,0.0,no_support,,,0.0,no_support,2,0.5,available,,0,0.2946030257968578,10620,1.0
CROCCL1,TCGA-COAD,0.2739864659730511,log2_fold_change,0.0021149875572102,0.17825046873989786,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.29456261718497445,10621,1.0
TCP10,TCGA-COAD,-0.9677476547842404,log2_fold_change,3.1680271644631256e-05,0.6782181418503912,0.0,0.0,no_support,,,0.0,no_support,2,0.5,available,,0,0.2945545354625978,10622,1.0
SH3RF3,TCGA-COAD,0.2739441412246277,log2_fold_change,0.0165188060536758,0.17818581496088445,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,SH3 domain containing ring finger 3,0,0.2945464537402211,10623,1.0
DBNDD2,TCGA-COAD,-0.2736323639774856,log2_fold_change,3.390788518996969e-05,0.17799185362384431,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,dysbindin domain containing 2,0,0.29449796340596107,10624,1.0
FLJ36031,TCGA-COAD,0.2735562084257203,log2_fold_change,9.01148264129664e-06,0.17792719984483094,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.2944817999612077,10625,1.0
FAM200A,TCGA-COAD,0.2732606771277517,log2_fold_change,0.0001308211700694,0.17779789228680418,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.29444947307170105,10626,1.0
PLEKHG2,TCGA-COAD,0.2732361419068727,log2_fold_change,0.0328154307166436,0.17773323850779077,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,pleckstrin homology and RhoGEF domain containing G2,4,0.2944333096269477,10627,1.0
ZNF619,TCGA-COAD,-0.2731690090397407,log2_fold_change,3.258311834278838e-05,0.1776685847287774,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,zinc finger protein 619,1,0.29441714618219433,10628,1.0
KIAA1324,TCGA-COAD,-0.9660303939962472,log2_fold_change,9.891890992231513e-08,0.6774422965022305,0.0,0.0,no_support,,,0.0,no_support,2,0.5,available,,0,0.2943605741255576,10629,1.0
ATP5J2,TCGA-COAD,0.2727706634828593,log2_fold_change,0.0025219562422866,0.17740996961272387,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.29435249240318095,10630,1.0
KIAA0247,TCGA-COAD,-0.9659607709363804,log2_fold_change,7.320051568019999e-14,0.6773776427232172,0.0,0.0,no_support,,,0.0,no_support,2,0.5,available,,0,0.2943444106808043,10631,1.0
AGBL3,TCGA-COAD,0.2725181818181819,log2_fold_change,0.0304189661840813,0.17728066205469709,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,AGBL carboxypeptidase 3,1,0.2943201655136743,10632,1.0
HIVEP1,TCGA-COAD,-0.2722852891011431,log2_fold_change,0.0001868643053823,0.17715135449667033,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,HIVEP zinc finger 1,0,0.2942878386241676,10633,1.0
DEF6,TCGA-COAD,0.2722539058502473,log2_fold_change,0.0055480009389385,0.17708670071765695,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,DEF6 guanine nucleotide exchange factor,4,0.2942716751794142,10634,1.0
DTX1,TCGA-COAD,-0.9653824918983468,log2_fold_change,8.04331843236453e-08,0.6769897200491368,0.0,0.0,no_support,,,0.0,no_support,2,0.5,available,deltex E3 ubiquitin ligase 1,1,0.2942474300122842,10635,1.0
C11orf24,TCGA-COAD,-0.2719046136790055,log2_fold_change,1.4001783557081667e-05,0.17663412426456326,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,chromosome 11 open reading frame 24,0,0.2941585310661408,10636,1.0
PTPRU,TCGA-COAD,0.9551589459321184,log2_fold_change,5.165420128915611e-07,0.671946725286093,0.004625,0.004625,available,unprognostic - unfavorable,unfavorable,0.0,available,2,0.5,available,protein tyrosine phosphatase receptor type U,1,0.29414293132152325,10637,1.0
ADSS,TCGA-COAD,0.2719003667064648,log2_fold_change,2.8347889475236433e-10,0.17656947048554988,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.29414236762138746,10638,1.0
PHF19,TCGA-COAD,0.9649931519699813,log2_fold_change,1.3171869706387558e-15,0.6765371435960432,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,2,0.5,available,PHD finger protein 19,1,0.2941342858990108,10639,1.0
CNFN,TCGA-COAD,-0.2714996162374206,log2_fold_change,0.0363419643538296,0.17618154781146958,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,cornifelin,0,0.2940453869528674,10640,1.0
RHOT1,TCGA-COAD,0.2714848712263347,log2_fold_change,9.313114881604836e-06,0.1761168940324562,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,ras homolog family member T1,2,0.29402922350811406,10641,1.0
SLC20A2,TCGA-COAD,-0.9640753453863198,log2_fold_change,3.8310295862560775e-15,0.6760845671429495,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,2,0.5,available,solute carrier family 20 member 2,2,0.29402114178573735,10642,1.0
TRIM31,TCGA-COAD,-0.956444490874981,log2_fold_change,9.660492305056408e-05,0.6723346479601733,0.0037,0.0037,available,unprognostic - favorable,favorable,0.0,available,2,0.5,available,tripartite motif containing 31,1,0.29400866199004333,10643,1.0
STXBP6,TCGA-COAD,0.2711929387685483,log2_fold_change,0.0067182960200338,0.17592293269541603,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,syntaxin binding protein 6,0,0.293980733173854,10644,1.0
CYP4F8,TCGA-COAD,0.9637407044175332,log2_fold_change,5.522107145525494e-13,0.6758906058059093,0.0,0.0,no_support,,,0.0,no_support,2,0.5,available,cytochrome P450 family 4 subfamily F member 8,3,0.29397265145147733,10645,1.0
MYBBP1A,TCGA-COAD,0.963531033600546,log2_fold_change,4.906019122800503e-18,0.675825952026896,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,2,0.5,available,MYB binding protein 1a,1,0.293956488006724,10646,1.0
TSKU,TCGA-COAD,-0.2640647108988574,log2_fold_change,0.0181536903793721,0.16842309432986358,0.0074,0.0074,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,"tsukushi, small leucine rich proteoglycan",0,0.2939557735824659,10647,1.0
TMEM117,TCGA-COAD,0.2710081698789013,log2_fold_change,0.0002475915798855,0.1757289713583759,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,transmembrane protein 117,0,0.29393224283959396,10648,1.0
SPINT2,TCGA-COAD,-0.2685036585365843,log2_fold_change,0.0081185975476294,0.1726255899657335,0.00296,0.00296,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,"serine peptidase inhibitor, Kunitz type 2",2,0.29389639749143337,10649,1.0
PDCD10,TCGA-COAD,-0.2705918301211003,log2_fold_change,0.0012744077590479,0.17540570246330897,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,programmed cell death 10,0,0.2938514256158272,10650,1.0
AHCYL1,TCGA-COAD,-0.2705063789868678,log2_fold_change,2.6645930269029515e-10,0.1752763949052822,0.0,0.0,no_support,potential prognostic - favorable,favorable,0.5,available,2,0.5,available,adenosylhomocysteinase like 1,10,0.29381909872632056,10651,1.0
ANKS6,TCGA-COAD,0.9623928534879748,log2_fold_change,6.2074026910671926e-24,0.6752440680157755,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,2,0.5,available,ankyrin repeat and sterile alpha motif domain containing 6,0,0.29381101700394385,10652,1.0
LMF2,TCGA-COAD,-0.2702160327477383,log2_fold_change,6.400780784148859e-06,0.1749531260102153,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,lipase maturation factor 2,1,0.2937382815025538,10653,1.0
NMBR,TCGA-COAD,-0.2702024560805049,log2_fold_change,0.0009212503909558,0.1748884722312019,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,neuromedin B receptor,2,0.29372211805780046,10654,1.0
LYSMD2,TCGA-COAD,0.2699660412757962,log2_fold_change,0.0070732531221586,0.174565203336135,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,LysM domain containing 2,0,0.2936413008340337,10655,1.0
TBC1D2B,TCGA-COAD,-0.269911691966568,log2_fold_change,5.232723324652628e-05,0.1745005495571216,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,TBC1 domain family member 2B,0,0.2936251373892804,10656,1.0
HEATR6,TCGA-COAD,0.2698060208084571,log2_fold_change,0.0002566278243382,0.17437124199909484,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,HEAT repeat containing 6,0,0.2935928104997737,10657,1.0
LOC541473,TCGA-COAD,0.269572309397919,log2_fold_change,0.0465908170805306,0.17411262688304133,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.2935281567207603,10658,1.0
TMEM17,TCGA-COAD,0.959589075558588,log2_fold_change,1.7219459417529593e-11,0.6740802999935346,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,2,0.5,available,transmembrane protein 17,0,0.2935200749983836,10659,1.0
PHACTR2,TCGA-COAD,-0.2695549036329527,log2_fold_change,4.937876461752112e-05,0.17404797310402792,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,phosphatase and actin regulator 2,1,0.29351199327600697,10660,1.0
KPTN,TCGA-COAD,0.2695160924441406,log2_fold_change,0.0001160159871897,0.17398331932501454,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,"kaptin, actin binding protein",1,0.29349582983125366,10661,1.0
NKAIN2,TCGA-COAD,-0.9591842316220368,log2_fold_change,4.970824841425225e-05,0.6739509924355078,0.0,0.0,no_support,,,0.0,no_support,2,0.5,available,sodium/potassium transporting ATPase interacting 2,0,0.29348774810887696,10662,1.0
PAK2,TCGA-COAD,0.2140159730513389,log2_fold_change,2.539098453506732e-07,0.12012672140686623,0.053797,0.053797,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,p21 (RAC1) activated kinase 2,27,0.2934809303517166,10663,1.0
KCTD20,TCGA-COAD,0.2695144976974237,log2_fold_change,8.170254761031282e-05,0.17391866554600116,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,potassium channel tetramerization domain containing 20,0,0.2934796663865003,10664,1.0
MLXIP,TCGA-COAD,-0.9590069418386468,log2_fold_change,3.2859690896545484e-14,0.6738863386564945,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,2,0.5,available,MLX interacting protein,0,0.2934715846641236,10665,1.0
CSNK2A1,TCGA-COAD,0.267713704588095,log2_fold_change,2.97550217679184e-09,0.17159112950151936,0.00222,0.00222,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,casein kinase 2 alpha 1,15,0.29345278237537986,10666,1.0
LCN1,TCGA-COAD,0.2694698959577007,log2_fold_change,4.3375457473535496e-08,0.1737893579879744,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,lipocalin 1,1,0.2934473394969936,10667,1.0
PBXIP1,TCGA-COAD,-0.9541805475012808,log2_fold_change,8.65381215847887e-14,0.6714941488329993,0.00222,0.00222,available,unprognostic - unfavorable,unfavorable,0.0,available,2,0.5,available,PBX homeobox interacting protein 1,0,0.2934285372082498,10668,1.0
FAM119A,TCGA-COAD,0.2694516118028316,log2_fold_change,5.717814793120414e-06,0.17366005042994764,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.2934150126074869,10669,1.0
RPL23AP7,TCGA-COAD,0.2694408067542202,log2_fold_change,0.0121942115555684,0.17359539665093424,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,ribosomal protein L23a pseudogene 7,0,0.29339884916273357,10670,1.0
NTRK1,TCGA-COAD,-0.3936275115128775,log2_fold_change,0.0408939999416056,0.300381457296179,0.373143,0.373143,available,,,0.0,no_support,2,0.5,available,neurotrophic receptor tyrosine kinase 1,10,0.29338111432404473,10671,1.0
B3GNT3,TCGA-COAD,-0.2560720876684303,log2_fold_change,0.0221700354372085,0.15898364259390962,0.014431,0.014431,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3",3,0.2933536606484774,10672,1.0
TMEM69,TCGA-COAD,0.2693867729831147,log2_fold_change,1.193009598592488e-09,0.1734014353138941,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,transmembrane protein 69,0,0.29335035882847355,10673,1.0
BBS10,TCGA-COAD,0.2693504008186922,log2_fold_change,0.0067578880375644,0.17333678153488072,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,Bardet-Biedl syndrome 10,1,0.2933341953837202,10674,1.0
HRSP12,TCGA-COAD,0.2692013644891684,log2_fold_change,0.0001085169543205,0.17327212775586734,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.29331803193896683,10675,1.0
FZR1,TCGA-COAD,0.268995974756951,log2_fold_change,4.237227263089023e-09,0.17314282019784055,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,fizzy and cell division cycle 20 related 1,14,0.29328570504946017,10676,1.0
AKIRIN2,TCGA-COAD,0.2689928620160327,log2_fold_change,4.194084291714253e-06,0.17307816641882717,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,akirin 2,0,0.2932695416047068,10677,1.0
MARK4,TCGA-COAD,0.2688802063789879,log2_fold_change,0.0001736145080018,0.1730135126398138,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,microtubule affinity regulating kinase 4,1,0.29325337815995345,10678,1.0
TRIM37,TCGA-COAD,0.2688215930411051,log2_fold_change,3.990629824355706e-07,0.17294885886080041,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,tripartite motif containing 37,1,0.2932372147152001,10679,1.0
DPH3B,TCGA-COAD,0.9573187276138496,log2_fold_change,1.9358414065001843e-15,0.6728518781922803,0.0,0.0,no_support,,,0.0,no_support,2,0.5,available,,0,0.2932129695480701,10680,1.0
PRR14,TCGA-COAD,0.2686181221217794,log2_fold_change,1.2128285703424675e-09,0.17281955130277366,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,proline rich 14,0,0.2932048878256934,10681,1.0
FRAT2,TCGA-COAD,-0.2685225993518667,log2_fold_change,0.0001507329452927,0.17275489752376028,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,FRAT regulator of Wnt signaling pathway 2,2,0.29318872438094007,10682,1.0
NARS,TCGA-COAD,-0.268519375746207,log2_fold_change,3.3821398752250676e-09,0.17269024374474687,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.2931725609361867,10683,1.0
ULK4,TCGA-COAD,0.9569190005116832,log2_fold_change,5.407689350043096e-13,0.6725932630762268,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,2,0.5,available,unc-51 like kinase 4,0,0.2931483157690567,10684,1.0
OPTC,TCGA-COAD,-0.2684856046392632,log2_fold_change,0.0202303053522724,0.1725609361867201,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,opticin,1,0.29314023404668005,10685,1.0
HBM,TCGA-COAD,-0.2683701006310762,log2_fold_change,0.0006198712577853,0.17243162862869335,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,hemoglobin subunit mu,0,0.29310790715717333,10686,1.0
EPN2,TCGA-COAD,-0.2683265393143443,log2_fold_change,0.0005753563696584,0.1723023210706666,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,epsin 2,2,0.29307558026766667,10687,1.0
MTMR14,TCGA-COAD,-0.2671603360054586,log2_fold_change,2.3165143721293014e-07,0.17081528415335875,0.00148,0.00148,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,myotubularin related protein 14,2,0.2930738210383397,10688,1.0
FAM126B,TCGA-COAD,-0.9562953095684784,log2_fold_change,9.022822536862537e-22,0.6722699941811598,0.0,0.0,no_support,,,0.0,no_support,2,0.5,available,,0,0.29306749854528996,10689,1.0
COG7,TCGA-COAD,-0.2682367644550574,log2_fold_change,1.561495904894968e-08,0.1721730135126398,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,component of oligomeric golgi complex 7,3,0.29304325337815995,10690,1.0
PLAGL2,TCGA-COAD,0.938498661095002,log2_fold_change,3.9917833674579545e-19,0.6647055020365941,0.0074,0.0074,available,unprognostic - favorable,favorable,0.0,available,2,0.5,available,PLAG1 like zinc finger 2,0,0.2930263755091485,10691,1.0
SLC46A1,TCGA-COAD,-0.9552909517311948,log2_fold_change,1.1346217084749051e-05,0.6720760328441198,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,2,0.5,available,solute carrier family 46 member 1,3,0.29301900821102994,10692,1.0
LOC283922,TCGA-COAD,0.2680221473648299,log2_fold_change,0.0388934240772315,0.1719143983965863,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.29297859959914657,10693,1.0
TNFAIP1,TCGA-COAD,0.2679977059525829,log2_fold_change,2.519513507961116e-13,0.1718497446175729,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,TNF alpha induced protein 1,2,0.2929624361543932,10694,1.0
JOSD1,TCGA-COAD,-0.954982056967422,log2_fold_change,4.552943584314311e-16,0.6718174177280662,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,2,0.5,available,Josephin domain containing 1,1,0.29295435443201656,10695,1.0
PTPRQ,TCGA-COAD,-0.2679288163056456,log2_fold_change,0.0091451202666528,0.17172043705954612,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,protein tyrosine phosphatase receptor type Q,0,0.29293010926488655,10696,1.0
NADSYN1,TCGA-COAD,-0.2678572659048281,log2_fold_change,0.000473841495525,0.17165578328053274,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,NAD synthetase 1,1,0.2929139458201332,10697,1.0
NBPF16,TCGA-COAD,0.954597322190005,log2_fold_change,0.0001225788608139,0.671623456391026,0.0,0.0,no_support,,,0.0,no_support,2,0.5,available,,0,0.29290586409775654,10698,1.0
DCLK3,TCGA-COAD,0.9540724714310076,log2_fold_change,8.97673457508449e-10,0.6714294950539859,0.0,0.0,no_support,,,0.0,no_support,2,0.5,available,doublecortin like kinase 3,0,0.29285737376349646,10699,1.0
LRRC16A,TCGA-COAD,-0.267544269145489,log2_fold_change,0.008863752257181,0.17139716816447922,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.2928492920411198,10700,1.0
CLEC12B,TCGA-COAD,-0.2674737932798908,log2_fold_change,0.031018960338079,0.17133251438546582,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,C-type lectin domain family 12 member B,0,0.29283312859636645,10701,1.0
C6orf153,TCGA-COAD,0.2673981067712763,log2_fold_change,2.951626439758378e-07,0.17113855304842568,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.29278463826210643,10702,1.0
ZNF333,TCGA-COAD,-0.2673591676616063,log2_fold_change,0.0020842415971429,0.17100924549039892,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,zinc finger protein 333,1,0.2927523113725997,10703,1.0
C16orf70,TCGA-COAD,0.2672454204332233,log2_fold_change,1.4142070587727993e-12,0.17094459171138554,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.2927361479278464,10704,1.0
