gene_id,cancer_cohort,effect_size,effect_size_label,adjusted_p_value,de_score,cancer_association_raw_score,cancer_association_score,cancer_association_availability,clinical_category,clinical_direction,clinical_score,clinical_availability,cross_cancer_cohort_count,cross_cancer_score,cross_cancer_availability,functional_description,pathway_count,final_score,rank,scoring_version
ASCC1,TCGA-BRCA,0.1727114914679575,log2_fold_change,2.9525526789209083e-10,0.12810190470468064,0.00407,0.00407,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,activating signal cointegrator 1 complex subunit 1,1,0.28304297617617014,11818,1.0
KCNK17,TCGA-BRCA,-0.7325010411169219,log2_fold_change,2.019685034186277e-05,0.6320374932404014,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,2,0.5,available,potassium two pore domain channel subfamily K member 17,2,0.28300937331010034,11819,1.0
C3orf17,TCGA-BRCA,-0.1764785099713712,log2_fold_change,1.1529261469347063e-09,0.13194736525866732,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.28298684131466684,11820,1.0
NAMPT,TCGA-BRCA,-0.5521202346111398,log2_fold_change,5.622806579121992e-18,0.5173947004746741,0.114437,0.114437,available,unprognostic - unfavorable,unfavorable,0.0,available,2,0.5,available,nicotinamide phosphoribosyltransferase,3,0.2829579251186685,11821,1.0
AHRR,TCGA-BRCA,0.592980213980713,log2_fold_change,7.607651628790625e-08,0.546235654629574,0.085587,0.085587,available,,,0.0,no_support,2,0.5,available,aryl hydrocarbon receptor repressor,5,0.2829556636573935,11822,1.0
FAM105B,TCGA-BRCA,0.1761900806026002,log2_fold_change,3.3783943861261623e-08,0.1317671092951992,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.28294177732379977,11823,1.0
C21orf119,TCGA-BRCA,0.1761872986934056,log2_fold_change,0.0015109212150452,0.13170702397404313,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.2829267559935108,11824,1.0
SKIV2L2,TCGA-BRCA,-0.1761617649410674,log2_fold_change,2.5577673640387875e-08,0.1316469386528871,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.2829117346632218,11825,1.0
SP8,TCGA-BRCA,0.1721278934574357,log2_fold_change,3.674806387817146e-13,0.12786156342005647,0.0037,0.0037,available,,,0.0,no_support,3,1.0,available,Sp8 transcription factor,0,0.2828903908550141,11826,1.0
PRPF40A,TCGA-BRCA,0.1759471949015676,log2_fold_change,3.954327252502796e-07,0.13146668268941897,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,pre-mRNA processing factor 40A,2,0.2828666706723547,11827,1.0
GALNT5,TCGA-BRCA,0.7220997585120505,log2_fold_change,5.247652408214997e-06,0.6265697290152016,0.004697,0.004697,available,unprognostic - unfavorable,unfavorable,0.0,available,2,0.5,available,polypeptide N-acetylgalactosaminyltransferase 5,1,0.2828166822538004,11828,1.0
LASS5,TCGA-BRCA,0.1752700906779267,log2_fold_change,7.459830655832211e-07,0.13116625608363877,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.2827915640209097,11829,1.0
FAM115A,TCGA-BRCA,-0.7303605071246952,log2_fold_change,1.4157068506134868e-20,0.6310761281019047,0.0,0.0,no_support,,,0.0,no_support,2,0.5,available,,0,0.2827690320254762,11830,1.0
ACBD3,TCGA-BRCA,0.5865571510818999,log2_fold_change,3.7559996371143366e-40,0.5421498527909632,0.088883,0.088883,available,unprognostic - unfavorable,unfavorable,0.0,available,2,0.5,available,acyl-CoA binding domain containing 3,1,0.2827582131977408,11831,1.0
C9orf106,TCGA-BRCA,0.7303496697532343,log2_fold_change,7.807523644857734e-17,0.6310160427807486,0.0,0.0,no_support,,,0.0,no_support,2,0.5,available,,0,0.28275401069518713,11832,1.0
ASXL2,TCGA-BRCA,-0.6976251267411921,log2_fold_change,1.9607599247740583e-12,0.612629934507,0.018373,0.018373,available,unprognostic - unfavorable,unfavorable,0.0,available,2,0.5,available,ASXL transcriptional regulator 2,1,0.28275073362674996,11833,1.0
MMAA,TCGA-BRCA,-0.1752355259159728,log2_fold_change,1.2073409413435372e-07,0.13098600012017064,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,metabolism of cobalamin associated A,4,0.28274650003004265,11834,1.0
SIX3,TCGA-BRCA,0.6224059564362132,log2_fold_change,5.489757904440085e-06,0.5643213362975426,0.066644,0.066644,available,unprognostic - favorable,favorable,0.0,available,2,0.5,available,SIX homeobox 3,0,0.2827413340743856,11835,1.0
C19orf18,TCGA-BRCA,-0.1752191854979288,log2_fold_change,0.027512103341709,0.13086582947785855,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,chromosome 19 open reading frame 18,0,0.28271645736946466,11836,1.0
IL1F9,TCGA-BRCA,0.1752170824737322,log2_fold_change,0.0116990998016668,0.1308057441567025,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.28270143603917564,11837,1.0
RIMBP3,TCGA-BRCA,0.7297584576756391,log2_fold_change,8.218608367921178e-12,0.6307156161749684,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,2,0.5,available,RIMS binding protein 3,0,0.2826789040437421,11838,1.0
C3orf30,TCGA-BRCA,0.1748103056181932,log2_fold_change,9.374003016807012e-11,0.13038514690861022,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.28259628672715253,11839,1.0
SMN2,TCGA-BRCA,0.1666292184426403,log2_fold_change,0.0001348162552825,0.12215345791023254,0.008141,0.008141,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,"survival of motor neuron 2, centromeric",2,0.28257361447755813,11840,1.0
ZNF702P,TCGA-BRCA,-0.1747996889443293,log2_fold_change,0.0223398824770225,0.13026497626629815,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,"zinc finger protein 702, pseudogene",0,0.28256624406657455,11841,1.0
COPG2,TCGA-BRCA,0.1533881718882455,log2_fold_change,1.6815854094262573e-05,0.10611067716156942,0.024131,0.024131,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,coat protein complex I subunit gamma 2,2,0.28256041929039233,11842,1.0
MRPL45,TCGA-BRCA,-0.1706102040653121,log2_fold_change,3.585209099511998e-06,0.12611908910653127,0.00407,0.00407,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,mitochondrial ribosomal protein L45,0,0.2825472722766328,11843,1.0
IFI35,TCGA-BRCA,0.7163732180268347,log2_fold_change,1.451342067816594e-23,0.6231448657093072,0.00701,0.00701,available,unprognostic - favorable,favorable,0.0,available,2,0.5,available,interferon induced protein 35,1,0.28253871642732675,11844,1.0
GFM1,TCGA-BRCA,0.1697817612627741,log2_fold_change,1.6248341984946552e-06,0.12533797993150272,0.004779,0.004779,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,G elongation factor mitochondrial 1,1,0.2825292449828757,11845,1.0
DYDC1,TCGA-BRCA,0.7285759127764717,log2_fold_change,1.0639922329070852e-31,0.630054677642252,0.0,0.0,no_support,,,0.0,no_support,2,0.5,available,DPY30 domain containing 1,0,0.282513669410563,11846,1.0
KPNA1,TCGA-BRCA,0.1464202985814573,log2_fold_change,3.0474397936257263e-05,0.09847984137475214,0.031515,0.031515,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,karyopherin subunit alpha 1,10,0.282498710343688,11847,1.0
BCAT2,TCGA-BRCA,0.6970705000879587,log2_fold_change,9.29100957451582e-26,0.6122694225800637,0.017713,0.017713,available,unprognostic - favorable,favorable,0.0,available,2,0.5,available,branched chain amino acid transaminase 2,1,0.2824956056450159,11848,1.0
LOC341056,TCGA-BRCA,0.7284607869948343,log2_fold_change,8.850332453017405e-25,0.6299345069999399,0.0,0.0,no_support,,,0.0,no_support,2,0.5,available,,0,0.28248362674998495,11849,1.0
SENP3,TCGA-BRCA,-0.0945789873498714,log2_fold_change,0.0001038174361932,0.04608544132668389,0.083699,0.083699,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,SUMO specific peptidase 3,1,0.282446110331671,11850,1.0
ZNF599,TCGA-BRCA,-0.1742347406803235,log2_fold_change,7.247235554511733e-05,0.12960403773358167,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,zinc finger protein 599,1,0.2824010094333954,11851,1.0
TRIM10,TCGA-BRCA,0.1739815933406899,log2_fold_change,0.0001408103224808,0.12924352580664544,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,tripartite motif containing 10,1,0.2823108814516614,11852,1.0
CANX,TCGA-BRCA,0.1513242951270577,log2_fold_change,6.414583200694839e-06,0.1034669230307036,0.025759,0.025759,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,calnexin,10,0.2823064807576759,11853,1.0
OVCH1,TCGA-BRCA,-0.7269664843512611,log2_fold_change,1.8043744948575392e-20,0.6290933125037553,0.0,0.0,no_support,,,0.0,no_support,2,0.5,available,ovochymase 1,0,0.28227332812593886,11854,1.0
MSRB2,TCGA-BRCA,0.1739065929408774,log2_fold_change,0.002879584226087,0.12900318452202128,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,methionine sulfoxide reductase B2,1,0.2822507961305053,11855,1.0
KBTBD3,TCGA-BRCA,-0.726896647955348,log2_fold_change,2.0107273802657954e-47,0.6289731418614433,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,2,0.5,available,kelch repeat and BTB domain containing 3,0,0.2822432854653608,11856,1.0
HNF4A,TCGA-BRCA,0.1300324929232835,log2_fold_change,0.0399429412839526,0.08087484227603196,0.048023,0.048023,available,,,0.0,no_support,3,1.0,available,hepatocyte nuclear factor 4 alpha,3,0.28222446056900796,11857,1.0
STAP1,TCGA-BRCA,0.717973538678053,log2_fold_change,1.0941681660729825e-08,0.624226401490116,0.004625,0.004625,available,unprognostic - favorable,favorable,0.0,available,2,0.5,available,signal transducing adaptor family member 1,0,0.28221285037252897,11858,1.0
DHX36,TCGA-BRCA,-0.0953799588990715,log2_fold_change,0.0085939506632022,0.046686294538244306,0.08204,0.08204,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,DEAH-box helicase 36,1,0.2821815736345611,11859,1.0
FAM175A,TCGA-BRCA,-0.7260748740584368,log2_fold_change,1.7366997427194921e-37,0.628672715255663,0.0,0.0,no_support,,,0.0,no_support,2,0.5,available,,0,0.28216817881391576,11860,1.0
LOC285954,TCGA-BRCA,0.1733072526347774,log2_fold_change,0.0181154415792836,0.1284624166316169,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.2821156041579042,11861,1.0
PARD6G,TCGA-BRCA,-0.7155148419133521,log2_fold_change,4.7670652506741315e-17,0.6225440124977468,0.0059,0.0059,available,unprognostic - unfavorable,unfavorable,0.0,available,2,0.5,available,par-6 family cell polarity regulator gamma,1,0.2821110031244367,11862,1.0
ATP6AP1L,TCGA-BRCA,-0.173089582433751,log2_fold_change,0.0032761413890272,0.12828216066814876,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,ATPase H+ transporting accessory protein 1 like (pseudogene),0,0.2820705401670372,11863,1.0
DNAJC17,TCGA-BRCA,0.1730292584240933,log2_fold_change,0.0034436724582244,0.12822207534699273,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,DnaJ heat shock protein family (Hsp40) member C17,0,0.2820555188367482,11864,1.0
APOE,TCGA-BRCA,0.628561669785217,log2_fold_change,1.648760910965303e-05,0.567926455566905,0.060223,0.060223,available,unprognostic - favorable,favorable,0.0,available,2,0.5,available,apolipoprotein E,12,0.2820373638917263,11865,1.0
MUL1,TCGA-BRCA,-0.1689554246829434,log2_fold_change,9.790234530270222e-09,0.12461695607763024,0.003515,0.003515,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,mitochondrial E3 ubiquitin protein ligase 1,3,0.28203298901940754,11866,1.0
EIF3I,TCGA-BRCA,0.1651187688912347,log2_fold_change,4.208165486605227e-07,0.12035089827555129,0.007719,0.007719,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,eukaryotic translation initiation factor 3 subunit I,7,0.2820174745688878,11867,1.0
RPL26,TCGA-BRCA,-0.7037389443298334,log2_fold_change,8.322084649710275e-26,0.6159947124917383,0.01189,0.01189,available,unprognostic - favorable,favorable,0.0,available,2,0.5,available,ribosomal protein L26,16,0.2819711781229346,11868,1.0
PSMG4,TCGA-BRCA,0.1699467383134223,log2_fold_change,0.0002189929643756,0.12551823589497085,0.00222,0.00222,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,proteasome assembly chaperone 4,1,0.2819345589737427,11869,1.0
KIF21A,TCGA-BRCA,0.6426598010523126,log2_fold_change,3.853421252601773e-22,0.5788619840173046,0.048782,0.048782,available,unprognostic - unfavorable,unfavorable,0.0,available,2,0.5,available,kinesin family member 21A,2,0.2819109960043261,11870,1.0
GPR179,TCGA-BRCA,-0.6454779310399976,log2_fold_change,1.685704219773109e-10,0.5804842876885177,0.046837,0.046837,available,,,0.0,no_support,2,0.5,available,G protein-coupled receptor 179,0,0.2818303219221294,11871,1.0
ZNF440,TCGA-BRCA,0.1714607869948334,log2_fold_change,0.0016929769736233,0.12732079552965211,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,zinc finger protein 440,1,0.281830198882413,11872,1.0
SLC28A1,TCGA-BRCA,-0.680322386412705,log2_fold_change,2.8785983870533718e-09,0.6031364537643453,0.024065,0.024065,available,,,0.0,no_support,2,0.5,available,solute carrier family 28 member 1,1,0.28180036344108633,11873,1.0
APOA2,TCGA-BRCA,0.1638758000287866,log2_fold_change,2.7695964101870383e-09,0.1187886799254942,0.008351,0.008351,available,,,0.0,no_support,3,1.0,available,apolipoprotein A2,6,0.28178491998137356,11874,1.0
RRP15,TCGA-BRCA,0.1693862815653553,log2_fold_change,6.067496495548287e-06,0.12509763864687856,0.002015,0.002015,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,ribosomal RNA processing 15 homolog,0,0.28177815966171965,11875,1.0
RPLP1,TCGA-BRCA,0.141113721633161,log2_fold_change,0.0163595183260492,0.09295199182839632,0.034046,0.034046,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,ribosomal protein lateral stalk subunit P1,16,0.2817494979570991,11876,1.0
FAM38A,TCGA-BRCA,-0.1710799205168793,log2_fold_change,0.0087778286249276,0.12690019828155982,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.28172504957038996,11877,1.0
PIRT,TCGA-BRCA,-0.7100540141374405,log2_fold_change,1.5151930327015945e-11,0.6194796611187887,0.0074,0.0074,available,,,0.0,no_support,2,0.5,available,phosphoinositide interacting regulator of transient receptor potential channels,0,0.2817199152796972,11878,1.0
RXRB,TCGA-BRCA,-0.0806518911225193,log2_fold_change,0.009198378557769,0.034368803701255786,0.092439,0.092439,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,retinoid X receptor beta,9,0.2817019509253139,11879,1.0
B3GAT2,TCGA-BRCA,-0.6974492595435713,log2_fold_change,1.9202149803985978e-17,0.6125698491858439,0.014205,0.014205,available,,,0.0,no_support,2,0.5,available,"beta-1,3-glucuronyltransferase 2",1,0.281693712296461,11880,1.0
TFDP2,TCGA-BRCA,-0.1681576892321956,log2_fold_change,1.991420400435833e-05,0.12377576158144565,0.00296,0.00296,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,transcription factor Dp-2,18,0.28168394039536143,11881,1.0
TBC1D10B,TCGA-BRCA,0.7140645396535987,log2_fold_change,1.4676615560024686e-52,0.6218830739650304,0.00481,0.00481,available,unprognostic - unfavorable,unfavorable,0.0,available,2,0.5,available,TBC1 domain family member 10B,1,0.2816732684912576,11882,1.0
SEC31A,TCGA-BRCA,0.1708860416766615,log2_fold_change,5.464075061116167e-09,0.1265997716757796,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,"SEC31 homolog A, COPII component",5,0.2816499429189449,11883,1.0
DNAH8,TCGA-BRCA,0.6854316333221384,log2_fold_change,1.1256040722287115e-17,0.6061407198221475,0.02043,0.02043,available,,,0.0,no_support,2,0.5,available,dynein axonemal heavy chain 8,0,0.2816426799555368,11884,1.0
DBI,TCGA-BRCA,-0.1589057925122734,log2_fold_change,0.0087905864243495,0.1134410863426065,0.013115,0.013115,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,"diazepam binding inhibitor, acyl-CoA binding protein",1,0.2816390215856516,11885,1.0
IL2RB,TCGA-BRCA,0.3295454661037293,log2_fold_change,0.0004765666232167,0.31292435258066453,0.31358,0.31358,available,unprognostic - favorable,favorable,0.0,available,2,0.5,available,interleukin 2 receptor subunit beta,4,0.28162608814516615,11886,1.0
ZNF446,TCGA-BRCA,0.7159369900366253,log2_fold_change,5.211657420556123e-22,0.622784353782371,0.0037,0.0037,available,unprognostic - favorable,favorable,0.0,available,2,0.5,available,zinc finger protein 446,1,0.28162108844559275,11887,1.0
DBR1,TCGA-BRCA,0.1708634137760114,log2_fold_change,2.923426882054561e-12,0.12641951571231147,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,debranching RNA lariats 1,0,0.28160487892807784,11888,1.0
CCDC40,TCGA-BRCA,0.7220379815765492,log2_fold_change,1.3638587600584489e-12,0.6263293877305774,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,2,0.5,available,coiled-coil domain 40 molecular ruler complex subunit,0,0.2815823469326444,11889,1.0
MOBKL1B,TCGA-BRCA,0.1706919333429262,log2_fold_change,0.0002051742682666,0.12623925974884337,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.28155981493721083,11890,1.0
HUS1,TCGA-BRCA,0.1587659501991076,log2_fold_change,5.345124049506192e-09,0.11338100102145046,0.012853,0.012853,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,HUS1 checkpoint clamp component,7,0.2815585002553626,11891,1.0
TMEM115,TCGA-BRCA,0.1595649914439683,log2_fold_change,0.0001036547827193,0.11428228083879108,0.011717,0.011717,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,transmembrane protein 115,1,0.28149982020969777,11892,1.0
SMAP2,TCGA-BRCA,0.1703738745222196,log2_fold_change,3.942632100349316e-05,0.12593883314306314,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,small ArfGAP2,0,0.2814847082857658,11893,1.0
GALNT10,TCGA-BRCA,0.1567615834252933,log2_fold_change,0.003991909639579,0.1099561377155561,0.015919,0.015919,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,polypeptide N-acetylgalactosaminyltransferase 10,1,0.281468784428889,11894,1.0
RIN2,TCGA-BRCA,-0.1632561771338085,log2_fold_change,3.253830592100772e-05,0.11836808267740191,0.0074,0.0074,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,Ras and Rab interactor 2,1,0.2814420206693505,11895,1.0
THEM4,TCGA-BRCA,0.1216146707927521,log2_fold_change,0.000308303029393,0.07174187346031365,0.053975,0.053975,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,thioesterase superfamily member 4,6,0.2814292183650784,11896,1.0
NLRP12,TCGA-BRCA,0.7175266540325294,log2_fold_change,8.442895051940754e-11,0.6238658895631797,0.00185,0.00185,available,,,0.0,no_support,2,0.5,available,NLR family pyrin domain containing 12,1,0.2814289723907949,11897,1.0
KLRC4,TCGA-BRCA,-0.6410418989588831,log2_fold_change,3.0544294767941668e-06,0.5772997656672475,0.048254,0.048254,available,,,0.0,no_support,2,0.5,available,killer cell lectin like receptor C4,0,0.28138844141681185,11898,1.0
RFNG,TCGA-BRCA,0.1655077284140151,log2_fold_change,0.0004910473527338,0.12083158084479961,0.004625,0.004625,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase,1,0.2813641452111999,11899,1.0
GNG5,TCGA-BRCA,0.5992247397207731,log2_fold_change,1.977594650370744e-36,0.5496605179354683,0.07572,0.07572,available,unprognostic - favorable,favorable,0.0,available,2,0.5,available,G protein subunit gamma 5,29,0.2813451294838671,11900,1.0
SLC13A3,TCGA-BRCA,-0.169476222232884,log2_fold_change,0.0373983833251748,0.1251577239680346,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,solute carrier family 13 member 3,1,0.28128943099200865,11901,1.0
OGFOD1,TCGA-BRCA,0.0850075964752345,log2_fold_change,0.0020420680984209,0.038274349576398484,0.086833,0.086833,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,2-oxoglutarate and iron dependent oxygenase domain containing 1,1,0.2812768373940996,11902,1.0
OR1J1,TCGA-BRCA,0.1693604183658782,log2_fold_change,2.1837974736167147e-06,0.12497746800456648,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,olfactory receptor family 1 subfamily J member 1,1,0.28124436700114164,11903,1.0
FXC1,TCGA-BRCA,-0.1691139727166586,log2_fold_change,1.278587674595736e-09,0.12491738268341045,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.2812293456708526,11904,1.0
HOXA13,TCGA-BRCA,-0.7102821874650165,log2_fold_change,5.45759152735134e-11,0.6198401730457249,0.004983,0.004983,available,,,0.0,no_support,2,0.5,available,homeobox A13,0,0.28120579326143125,11905,1.0
RAP1B,TCGA-BRCA,-0.1540912512594161,log2_fold_change,0.0017122663622999,0.10677161569428588,0.018012,0.018012,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,"RAP1B, member of RAS oncogene family",14,0.28119590392357147,11906,1.0
C20orf4,TCGA-BRCA,0.1690229725407395,log2_fold_change,3.543149119244574e-13,0.12467704139878627,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.2811692603496966,11907,1.0
ATP6V0E2,TCGA-BRCA,0.7185832965504027,log2_fold_change,2.786435048296081e-26,0.6245869134170522,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,2,0.5,available,ATPase H+ transporting V0 subunit e2,5,0.281146728354263,11908,1.0
ESCO1,TCGA-BRCA,0.168919391002575,log2_fold_change,0.0011532092262771,0.12455687075647419,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,establishment of sister chromatid cohesion N-acetyltransferase 1,1,0.28113921768911854,11909,1.0
C15orf28,TCGA-BRCA,-0.7184937500999533,log2_fold_change,4.433368026470807e-09,0.6245268280958962,0.0,0.0,no_support,,,0.0,no_support,2,0.5,available,,0,0.28113170702397405,11910,1.0
DFFA,TCGA-BRCA,-0.1234425226694835,log2_fold_change,0.0003550208755368,0.0735444330949949,0.050982,0.050982,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,DNA fragmentation factor subunit alpha,1,0.2811316082737487,11911,1.0
FLJ37453,TCGA-BRCA,-0.1688639975051575,log2_fold_change,0.0014230949700113,0.12449678543531816,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.2811241963588295,11912,1.0
SLC25A6,TCGA-BRCA,-0.1688438612483818,log2_fold_change,0.0160768778001467,0.12443670011416211,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,solute carrier family 25 member 6,5,0.28110917502854055,11913,1.0
LOC100130274,TCGA-BRCA,0.1686225063570502,log2_fold_change,2.9353606267212968e-05,0.12431652947185003,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.2810791323679625,11914,1.0
CYP2E1,TCGA-BRCA,-0.5596833221385271,log2_fold_change,3.883476542879351e-08,0.5226822087364057,0.101602,0.101602,available,unprognostic - favorable,favorable,0.0,available,2,0.5,available,cytochrome P450 family 2 subfamily E member 1,5,0.28107105218410144,11915,1.0
SPHAR,TCGA-BRCA,-0.1684194669673271,log2_fold_change,0.0064709749787599,0.12419635882953795,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.2810490897073845,11916,1.0
AVPR1B,TCGA-BRCA,0.0987996121799484,log2_fold_change,1.7107882940025354e-05,0.04963047527489035,0.07456,0.07456,available,,,0.0,no_support,3,1.0,available,arginine vasopressin receptor 1B,3,0.2810476188187226,11917,1.0
LIX1,TCGA-BRCA,0.7179128100561338,log2_fold_change,2.8223202603712463e-24,0.6241663161689599,0.0,0.0,no_support,,,0.0,no_support,2,0.5,available,limb and CNS expressed 1,0,0.28104157904224,11918,1.0
WDR16,TCGA-BRCA,0.1683713732827965,log2_fold_change,0.0422160548080384,0.1241362735083819,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.2810340683770955,11919,1.0
COPA,TCGA-BRCA,0.703042000511763,log2_fold_change,2.232224533157668e-70,0.615634200564802,0.008398,0.008398,available,unprognostic - unfavorable,unfavorable,0.0,available,2,0.5,available,coat protein complex I subunit alpha,2,0.2810080501412005,11920,1.0
NEK9,TCGA-BRCA,-0.6552030473860153,log2_fold_change,5.157975803775443e-54,0.5865529051252779,0.037465,0.037465,available,unprognostic - unfavorable,unfavorable,0.0,available,2,0.5,available,NIMA related kinase 9,3,0.28100447628131947,11921,1.0
SCAP,TCGA-BRCA,-0.0966549880855289,log2_fold_change,0.0120135432090621,0.0478279156402091,0.076187,0.076187,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,SREBF chaperone,2,0.28100372891005226,11922,1.0
ZNF10,TCGA-BRCA,-0.6922593716515539,log2_fold_change,1.1592219980297541e-21,0.6097458390915099,0.014246,0.014246,available,unprognostic - unfavorable,unfavorable,0.0,available,2,0.5,available,zinc finger protein 10,1,0.28099795977287745,11923,1.0
TYW1,TCGA-BRCA,0.1682613379391959,log2_fold_change,4.85009347355817e-10,0.12395601754491378,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,tRNA-yW synthesizing protein 1 homolog,1,0.2809890043862284,11924,1.0
PCID2,TCGA-BRCA,-0.1681712933199008,log2_fold_change,5.895154070430301e-11,0.12389593222375773,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,PCI domain containing 2,0,0.28097398305593946,11925,1.0
GTF2B,TCGA-BRCA,-0.1451033840298077,log2_fold_change,5.537309331010473e-06,0.09703779366700716,0.026835,0.026835,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,general transcription factor IIB,9,0.2809681984167518,11926,1.0
CHCHD5,TCGA-BRCA,0.6891133889875105,log2_fold_change,1.351290791907511e-24,0.6079432794568287,0.015911,0.015911,available,unprognostic - favorable,favorable,0.0,available,2,0.5,available,coiled-coil-helix-coiled-coil-helix domain containing 5,1,0.2809635698642072,11927,1.0
CRELD1,TCGA-BRCA,-0.1681671760303249,log2_fold_change,0.0010628394087293,0.1238358469026017,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,CRELD disulfide isomerase 1,0,0.28095896172565044,11928,1.0
ZNF428,TCGA-BRCA,0.7174280813702438,log2_fold_change,3.18790625281905e-23,0.6237457189208676,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,2,0.5,available,zinc finger protein 428,0,0.28093642973021693,11929,1.0
TRIB1,TCGA-BRCA,-0.5761990412448643,log2_fold_change,2.367379822580207e-10,0.5345791023253019,0.089116,0.089116,available,unprognostic - favorable,favorable,0.0,available,2,0.5,available,tribbles pseudokinase 1,1,0.2809237755813255,11930,1.0
PPA2,TCGA-BRCA,0.1394658334532774,log2_fold_change,4.364183900175224e-05,0.09072883494562278,0.032932,0.032932,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,inorganic pyrophosphatase 2,2,0.2809152087364057,11931,1.0
